date,area,cases,tests,deaths
2020-07-06,Lisburn and Castlereagh,3,37,0
2020-07-07,Lisburn and Castlereagh,1,41,0
2020-07-08,Lisburn and Castlereagh,1,41,0
2020-07-09,Lisburn and Castlereagh,0,25,0
2020-07-10,Lisburn and Castlereagh,0,31,0
2020-07-11,Lisburn and Castlereagh,0,18,0
2020-07-12,Lisburn and Castlereagh,0,23,1
2020-07-13,Lisburn and Castlereagh,0,31,0
2020-07-14,Lisburn and Castlereagh,0,34,0
2020-07-15,Lisburn and Castlereagh,1,35,0
2020-07-16,Lisburn and Castlereagh,0,33,0
2020-07-17,Lisburn and Castlereagh,0,32,0
2020-07-18,Lisburn and Castlereagh,0,30,0
2020-07-19,Lisburn and Castlereagh,0,19,0
2020-07-20,Lisburn and Castlereagh,1,33,0
2020-07-21,Lisburn and Castlereagh,0,34,0
2020-07-22,Lisburn and Castlereagh,4,39,0
2020-07-23,Lisburn and Castlereagh,1,22,0
2020-07-24,Lisburn and Castlereagh,0,31,0
2020-07-25,Lisburn and Castlereagh,0,26,0
2020-07-26,Lisburn and Castlereagh,0,23,0
2020-07-27,Lisburn and Castlereagh,0,34,0
2020-07-28,Lisburn and Castlereagh,0,48,0
2020-07-29,Lisburn and Castlereagh,0,33,0
2020-07-30,Lisburn and Castlereagh,0,22,0
2020-07-31,Lisburn and Castlereagh,0,36,0
2020-08-01,Lisburn and Castlereagh,0,37,0
2020-08-02,Lisburn and Castlereagh,0,22,0
2020-08-03,Lisburn and Castlereagh,1,56,0
2020-08-04,Lisburn and Castlereagh,2,48,0
2020-08-05,Lisburn and Castlereagh,3,89,0
2020-08-06,Lisburn and Castlereagh,0,69,0
2020-08-07,Lisburn and Castlereagh,4,60,0
2020-08-08,Lisburn and Castlereagh,2,65,0
2020-08-09,Lisburn and Castlereagh,3,49,0
2020-08-10,Lisburn and Castlereagh,5,95,0
2020-08-11,Lisburn and Castlereagh,7,129,0
2020-08-12,Lisburn and Castlereagh,1,96,0
2020-08-13,Lisburn and Castlereagh,3,81,0
2020-08-14,Lisburn and Castlereagh,1,75,0
2020-08-15,Lisburn and Castlereagh,1,59,0
2020-08-16,Lisburn and Castlereagh,1,43,0
2020-08-17,Lisburn and Castlereagh,4,131,0
2020-08-18,Lisburn and Castlereagh,7,91,0
2020-08-19,Lisburn and Castlereagh,4,147,0
2020-08-20,Lisburn and Castlereagh,4,144,0
2020-08-21,Lisburn and Castlereagh,6,102,0
2020-08-22,Lisburn and Castlereagh,2,65,0
2020-08-23,Lisburn and Castlereagh,6,62,0
2020-08-24,Lisburn and Castlereagh,4,115,0
2020-08-25,Lisburn and Castlereagh,4,122,0
2020-08-26,Lisburn and Castlereagh,4,118,0
2020-08-27,Lisburn and Castlereagh,5,144,0
2020-08-28,Lisburn and Castlereagh,5,144,0
2020-08-29,Lisburn and Castlereagh,4,94,0
2020-08-30,Lisburn and Castlereagh,2,71,0
2020-08-31,Lisburn and Castlereagh,3,100,0
2020-09-01,Lisburn and Castlereagh,5,167,0
2020-09-02,Lisburn and Castlereagh,12,170,0
2020-09-03,Lisburn and Castlereagh,9,152,0
2020-09-04,Lisburn and Castlereagh,10,205,0
2020-09-05,Lisburn and Castlereagh,8,113,0
2020-09-06,Lisburn and Castlereagh,14,124,0
2020-09-07,Lisburn and Castlereagh,7,193,0
2020-09-08,Lisburn and Castlereagh,12,209,0
2020-09-09,Lisburn and Castlereagh,6,177,0
2020-09-10,Lisburn and Castlereagh,7,183,0
2020-09-11,Lisburn and Castlereagh,7,150,0
2020-09-12,Lisburn and Castlereagh,7,96,0
2020-09-13,Lisburn and Castlereagh,7,98,0
2020-09-14,Lisburn and Castlereagh,10,150,0
2020-09-15,Lisburn and Castlereagh,5,149,0
2020-09-16,Lisburn and Castlereagh,12,156,0
2020-09-17,Lisburn and Castlereagh,11,171,0
2020-09-18,Lisburn and Castlereagh,5,105,0
2020-09-19,Lisburn and Castlereagh,8,99,0
2020-09-20,Lisburn and Castlereagh,8,71,0
2020-09-21,Lisburn and Castlereagh,4,112,0
2020-09-22,Lisburn and Castlereagh,11,119,0
2020-09-23,Lisburn and Castlereagh,3,107,0
2020-09-24,Lisburn and Castlereagh,10,129,0
2020-09-25,Lisburn and Castlereagh,5,91,0
2020-09-26,Lisburn and Castlereagh,13,84,0
2020-09-27,Lisburn and Castlereagh,13,76,0
2020-09-28,Lisburn and Castlereagh,9,149,0
2020-09-29,Lisburn and Castlereagh,21,126,0
2020-09-30,Lisburn and Castlereagh,32,149,0
2020-10-01,Lisburn and Castlereagh,23,122,0
2020-10-02,Lisburn and Castlereagh,24,127,0
2020-10-03,Lisburn and Castlereagh,30,125,0
2020-10-04,Lisburn and Castlereagh,35,129,0
2020-10-05,Lisburn and Castlereagh,32,163,0
2020-10-06,Lisburn and Castlereagh,42,206,0
2020-10-07,Lisburn and Castlereagh,46,174,0
2020-10-08,Lisburn and Castlereagh,32,159,0
2020-10-09,Lisburn and Castlereagh,42,157,0
2020-10-10,Lisburn and Castlereagh,60,153,0
2020-10-11,Lisburn and Castlereagh,64,149,0
2020-10-12,Lisburn and Castlereagh,72,243,0
2020-10-13,Lisburn and Castlereagh,61,244,0
2020-10-14,Lisburn and Castlereagh,63,225,0
2020-10-15,Lisburn and Castlereagh,73,199,0
2020-10-16,Lisburn and Castlereagh,64,181,0
2020-10-17,Lisburn and Castlereagh,53,183,2
2020-10-18,Lisburn and Castlereagh,41,154,1
2020-10-19,Lisburn and Castlereagh,55,197,1
2020-10-20,Lisburn and Castlereagh,82,203,1
2020-10-21,Lisburn and Castlereagh,74,205,0
2020-10-22,Lisburn and Castlereagh,78,206,0
2020-10-23,Lisburn and Castlereagh,73,188,0
2020-10-24,Lisburn and Castlereagh,61,141,2
2020-10-25,Lisburn and Castlereagh,53,119,0
2020-10-26,Lisburn and Castlereagh,62,165,1
2020-10-27,Lisburn and Castlereagh,54,152,0
2020-10-28,Lisburn and Castlereagh,59,159,1
2020-10-29,Lisburn and Castlereagh,49,157,3
2020-10-30,Lisburn and Castlereagh,48,144,0
2020-10-31,Lisburn and Castlereagh,38,104,0
2020-11-01,Lisburn and Castlereagh,57,114,0
2020-11-02,Lisburn and Castlereagh,54,135,1
2020-11-03,Lisburn and Castlereagh,56,174,3
2020-11-04,Lisburn and Castlereagh,36,118,3
2020-11-05,Lisburn and Castlereagh,44,141,1
2020-11-06,Lisburn and Castlereagh,32,123,0
2020-11-07,Lisburn and Castlereagh,38,113,1
2020-11-08,Lisburn and Castlereagh,21,78,0
2020-11-09,Lisburn and Castlereagh,34,111,0
2020-11-10,Lisburn and Castlereagh,34,135,0
2020-11-11,Lisburn and Castlereagh,32,145,2
2020-11-12,Lisburn and Castlereagh,23,119,1
2020-11-13,Lisburn and Castlereagh,44,147,0
2020-11-14,Lisburn and Castlereagh,14,76,1
2020-11-15,Lisburn and Castlereagh,15,75,1
2020-11-16,Lisburn and Castlereagh,44,146,1
2020-11-17,Lisburn and Castlereagh,20,98,1
2020-11-18,Lisburn and Castlereagh,19,113,0
2020-11-19,Lisburn and Castlereagh,18,146,1
2020-11-20,Lisburn and Castlereagh,17,109,0
2020-11-21,Lisburn and Castlereagh,26,86,0
2020-11-22,Lisburn and Castlereagh,18,67,0
2020-11-23,Lisburn and Castlereagh,19,114,1
2020-11-24,Lisburn and Castlereagh,16,103,1
2020-11-25,Lisburn and Castlereagh,25,109,0
2020-11-26,Lisburn and Castlereagh,13,91,3
2020-11-27,Lisburn and Castlereagh,18,168,0
2020-11-28,Lisburn and Castlereagh,17,71,1
2020-11-29,Lisburn and Castlereagh,24,77,1
2020-11-30,Lisburn and Castlereagh,18,135,0
2020-12-01,Lisburn and Castlereagh,33,126,0
2020-12-02,Lisburn and Castlereagh,23,111,0
2020-12-03,Lisburn and Castlereagh,23,114,0
2020-12-04,Lisburn and Castlereagh,28,111,0
2020-12-05,Lisburn and Castlereagh,28,112,1
2020-12-06,Lisburn and Castlereagh,31,102,2
2020-12-07,Lisburn and Castlereagh,24,108,1
2020-12-08,Lisburn and Castlereagh,21,134,0
2020-12-09,Lisburn and Castlereagh,24,169,1
2020-12-10,Lisburn and Castlereagh,33,149,2
2020-12-11,Lisburn and Castlereagh,28,113,0
2020-12-12,Lisburn and Castlereagh,24,110,1
2020-12-13,Lisburn and Castlereagh,18,81,0
2020-12-14,Lisburn and Castlereagh,37,159,0
2020-12-15,Lisburn and Castlereagh,23,155,0
2020-12-16,Lisburn and Castlereagh,34,167,0
2020-12-17,Lisburn and Castlereagh,36,157,1
2020-12-18,Lisburn and Castlereagh,34,166,0
2020-12-19,Lisburn and Castlereagh,28,142,0
2020-12-20,Lisburn and Castlereagh,26,151,0
2020-12-21,Lisburn and Castlereagh,31,213,1
2020-12-22,Lisburn and Castlereagh,50,214,2
2020-12-23,Lisburn and Castlereagh,37,209,0
2020-12-24,Lisburn and Castlereagh,41,140,0
2020-12-25,Lisburn and Castlereagh,13,38,1
2020-12-26,Lisburn and Castlereagh,50,117,0
2020-12-27,Lisburn and Castlereagh,78,164,0
2020-12-28,Lisburn and Castlereagh,94,207,0
2020-12-29,Lisburn and Castlereagh,149,345,0
2020-12-30,Lisburn and Castlereagh,123,253,0
2020-12-31,Lisburn and Castlereagh,109,247,2
2021-01-01,Lisburn and Castlereagh,53,128,1
2021-01-02,Lisburn and Castlereagh,106,254,0
2021-01-03,Lisburn and Castlereagh,74,186,1
2021-01-04,Lisburn and Castlereagh,77,210,2
2021-01-05,Lisburn and Castlereagh,72,228,0
2021-01-06,Lisburn and Castlereagh,76,220,1
2021-01-07,Lisburn and Castlereagh,56,212,4
2021-01-08,Lisburn and Castlereagh,54,197,0
2021-01-09,Lisburn and Castlereagh,49,136,0
2021-01-10,Lisburn and Castlereagh,50,137,1
2021-01-11,Lisburn and Castlereagh,75,196,0
2021-01-12,Lisburn and Castlereagh,63,221,1
2021-01-13,Lisburn and Castlereagh,41,178,0
2021-01-14,Lisburn and Castlereagh,45,194,4
2021-01-15,Lisburn and Castlereagh,43,179,2
2021-01-16,Lisburn and Castlereagh,30,112,1
2021-01-17,Lisburn and Castlereagh,34,89,1
2021-01-18,Lisburn and Castlereagh,38,148,1
2021-01-19,Lisburn and Castlereagh,38,154,1
2021-01-20,Lisburn and Castlereagh,36,143,0
2021-01-21,Lisburn and Castlereagh,45,139,0
2021-01-22,Lisburn and Castlereagh,37,109,2
2021-01-23,Lisburn and Castlereagh,33,99,0
2021-01-24,Lisburn and Castlereagh,22,80,1
2021-01-25,Lisburn and Castlereagh,28,151,2
2021-01-26,Lisburn and Castlereagh,26,155,1
2021-01-27,Lisburn and Castlereagh,30,138,0
2021-01-28,Lisburn and Castlereagh,22,128,1
2021-01-29,Lisburn and Castlereagh,31,143,2
2021-01-30,Lisburn and Castlereagh,25,66,0
2021-01-31,Lisburn and Castlereagh,16,80,1
2021-02-01,Lisburn and Castlereagh,21,113,1
2021-02-02,Lisburn and Castlereagh,15,120,0
2021-02-03,Lisburn and Castlereagh,26,119,1
2021-02-04,Lisburn and Castlereagh,15,117,2
2021-02-05,Lisburn and Castlereagh,18,91,0
2021-02-06,Lisburn and Castlereagh,6,55,0
2021-02-07,Lisburn and Castlereagh,11,62,0
2021-02-08,Lisburn and Castlereagh,19,100,1
2021-02-09,Lisburn and Castlereagh,19,93,0
2021-02-10,Lisburn and Castlereagh,13,107,0
2021-02-11,Lisburn and Castlereagh,14,102,0
2021-02-12,Lisburn and Castlereagh,13,62,0
2021-02-13,Lisburn and Castlereagh,13,61,1
2021-02-14,Lisburn and Castlereagh,14,54,1
2021-02-15,Lisburn and Castlereagh,20,100,0
2021-02-16,Lisburn and Castlereagh,16,97,0
2021-02-17,Lisburn and Castlereagh,24,130,0
2021-02-18,Lisburn and Castlereagh,20,114,0
2021-02-19,Lisburn and Castlereagh,17,80,0
2021-02-20,Lisburn and Castlereagh,18,68,1
2021-02-21,Lisburn and Castlereagh,16,83,0
2021-02-22,Lisburn and Castlereagh,23,105,0
2021-02-23,Lisburn and Castlereagh,18,114,0
2021-02-24,Lisburn and Castlereagh,18,133,0
2021-02-25,Lisburn and Castlereagh,20,100,0
2021-02-26,Lisburn and Castlereagh,12,77,0
2021-02-27,Lisburn and Castlereagh,12,65,0
2021-02-28,Lisburn and Castlereagh,10,56,1
2021-03-01,Lisburn and Castlereagh,11,97,0
2021-03-02,Lisburn and Castlereagh,10,102,0
2021-03-03,Lisburn and Castlereagh,8,90,1
2021-03-04,Lisburn and Castlereagh,8,73,0
2021-03-05,Lisburn and Castlereagh,8,68,0
2021-03-06,Lisburn and Castlereagh,14,61,2
2021-03-07,Lisburn and Castlereagh,12,45,0
2021-03-08,Lisburn and Castlereagh,18,91,0
2021-03-09,Lisburn and Castlereagh,15,87,0
2021-03-10,Lisburn and Castlereagh,14,105,1
2021-03-11,Lisburn and Castlereagh,6,73,0
2021-03-12,Lisburn and Castlereagh,11,72,0
2021-03-13,Lisburn and Castlereagh,10,61,0
2021-03-14,Lisburn and Castlereagh,6,43,0
2021-03-15,Lisburn and Castlereagh,10,80,0
2021-03-16,Lisburn and Castlereagh,7,120,0
2021-03-17,Lisburn and Castlereagh,6,74,0
2021-03-18,Lisburn and Castlereagh,11,81,0
2021-03-19,Lisburn and Castlereagh,5,82,0
2021-03-20,Lisburn and Castlereagh,6,53,0
2021-03-21,Lisburn and Castlereagh,8,56,0
2021-03-22,Lisburn and Castlereagh,21,107,0
2021-03-23,Lisburn and Castlereagh,6,98,0
2021-03-24,Lisburn and Castlereagh,10,124,0
2021-03-25,Lisburn and Castlereagh,10,74,0
2021-03-26,Lisburn and Castlereagh,3,77,0
2021-03-27,Lisburn and Castlereagh,5,51,0
2021-03-28,Lisburn and Castlereagh,4,67,0
2021-03-29,Lisburn and Castlereagh,11,101,0
2021-03-30,Lisburn and Castlereagh,6,102,0
2021-03-31,Lisburn and Castlereagh,6,80,0
2021-04-01,Lisburn and Castlereagh,6,62,0
2021-04-02,Lisburn and Castlereagh,6,56,0
2021-04-03,Lisburn and Castlereagh,1,28,0
2021-04-04,Lisburn and Castlereagh,1,29,0
2021-04-05,Lisburn and Castlereagh,3,63,0
2021-04-06,Lisburn and Castlereagh,5,83,0
2021-04-07,Lisburn and Castlereagh,6,99,0
2021-04-08,Lisburn and Castlereagh,6,98,0
2021-04-09,Lisburn and Castlereagh,4,67,0
2021-04-10,Lisburn and Castlereagh,1,52,0
2021-04-11,Lisburn and Castlereagh,4,89,0
2021-04-12,Lisburn and Castlereagh,2,83,0
2021-04-13,Lisburn and Castlereagh,8,78,0
2021-04-14,Lisburn and Castlereagh,9,120,0
2021-04-15,Lisburn and Castlereagh,7,78,0
2021-04-16,Lisburn and Castlereagh,0,63,1
2021-04-17,Lisburn and Castlereagh,3,46,0
2021-04-18,Lisburn and Castlereagh,4,78,0
2021-04-19,Lisburn and Castlereagh,4,88,0
2021-04-20,Lisburn and Castlereagh,6,102,0
2021-04-21,Lisburn and Castlereagh,2,119,0
2021-04-22,Lisburn and Castlereagh,5,91,0
2021-04-23,Lisburn and Castlereagh,3,84,0
2021-04-24,Lisburn and Castlereagh,2,67,0
2021-04-25,Lisburn and Castlereagh,1,65,0
2021-04-26,Lisburn and Castlereagh,5,100,0
2021-04-27,Lisburn and Castlereagh,3,114,0
2021-04-28,Lisburn and Castlereagh,4,113,0
2021-04-29,Lisburn and Castlereagh,5,77,0
2021-04-30,Lisburn and Castlereagh,1,56,0
2021-05-01,Lisburn and Castlereagh,5,61,0
2021-05-02,Lisburn and Castlereagh,4,65,0
2021-05-03,Lisburn and Castlereagh,5,76,0
2021-05-04,Lisburn and Castlereagh,8,118,0
2021-05-05,Lisburn and Castlereagh,8,107,0
2021-05-06,Lisburn and Castlereagh,1,97,0
2021-05-07,Lisburn and Castlereagh,2,61,0
2021-05-08,Lisburn and Castlereagh,3,57,0
2021-05-09,Lisburn and Castlereagh,1,76,0
2021-05-10,Lisburn and Castlereagh,1,109,0
2021-05-11,Lisburn and Castlereagh,1,71,0
2021-05-12,Lisburn and Castlereagh,4,116,0
2021-05-13,Lisburn and Castlereagh,2,88,0
2021-05-14,Lisburn and Castlereagh,3,54,0
2021-05-15,Lisburn and Castlereagh,1,71,0
2021-05-16,Lisburn and Castlereagh,2,74,0
2021-05-17,Lisburn and Castlereagh,7,93,0
2021-05-18,Lisburn and Castlereagh,10,139,0
2021-05-19,Lisburn and Castlereagh,12,122,0
2021-05-20,Lisburn and Castlereagh,5,95,0
2021-05-21,Lisburn and Castlereagh,4,73,0
2021-05-22,Lisburn and Castlereagh,4,61,0
2021-05-23,Lisburn and Castlereagh,1,87,0
2021-05-24,Lisburn and Castlereagh,1,81,0
2021-05-25,Lisburn and Castlereagh,1,115,0
2021-05-26,Lisburn and Castlereagh,2,97,0
2021-05-27,Lisburn and Castlereagh,1,66,0
2021-05-28,Lisburn and Castlereagh,1,83,0
2021-05-29,Lisburn and Castlereagh,5,81,0
2021-05-30,Lisburn and Castlereagh,2,60,0
2021-05-31,Lisburn and Castlereagh,1,95,0
2021-06-01,Lisburn and Castlereagh,2,128,0
2021-06-02,Lisburn and Castlereagh,4,121,0
2021-06-03,Lisburn and Castlereagh,1,81,0
2021-06-04,Lisburn and Castlereagh,2,70,0
2021-06-05,Lisburn and Castlereagh,3,64,0
2021-06-06,Lisburn and Castlereagh,3,71,0
2021-06-07,Lisburn and Castlereagh,2,89,0
2021-06-08,Lisburn and Castlereagh,1,95,0
2021-06-09,Lisburn and Castlereagh,5,89,0
2021-06-10,Lisburn and Castlereagh,4,75,0
2021-06-11,Lisburn and Castlereagh,6,79,0
2021-06-12,Lisburn and Castlereagh,3,70,0
2021-06-13,Lisburn and Castlereagh,5,80,0
2021-06-14,Lisburn and Castlereagh,8,118,0
2021-06-15,Lisburn and Castlereagh,6,109,0
2021-06-16,Lisburn and Castlereagh,10,124,0
2021-06-17,Lisburn and Castlereagh,8,104,0
2021-06-18,Lisburn and Castlereagh,10,90,0
2021-06-19,Lisburn and Castlereagh,8,104,0
2021-06-20,Lisburn and Castlereagh,3,75,0
2021-06-21,Lisburn and Castlereagh,6,104,0
2021-06-22,Lisburn and Castlereagh,8,154,0
2021-06-23,Lisburn and Castlereagh,12,149,0
2021-06-24,Lisburn and Castlereagh,16,146,0
2021-06-25,Lisburn and Castlereagh,16,124,0
2021-06-26,Lisburn and Castlereagh,17,110,0
2021-06-27,Lisburn and Castlereagh,14,108,0
2021-06-28,Lisburn and Castlereagh,16,136,0
2021-06-29,Lisburn and Castlereagh,21,191,0
2021-06-30,Lisburn and Castlereagh,26,198,0
2021-07-01,Lisburn and Castlereagh,33,196,0
2021-07-02,Lisburn and Castlereagh,21,118,0
2021-07-03,Lisburn and Castlereagh,19,131,0
2021-07-04,Lisburn and Castlereagh,20,117,0
2021-07-05,Lisburn and Castlereagh,26,171,0
2021-07-06,Lisburn and Castlereagh,40,215,0
2021-07-07,Lisburn and Castlereagh,35,183,0
2021-07-08,Lisburn and Castlereagh,42,161,0
2021-07-09,Lisburn and Castlereagh,37,156,0
2021-07-10,Lisburn and Castlereagh,47,152,0
2021-07-11,Lisburn and Castlereagh,43,140,0
2021-07-12,Lisburn and Castlereagh,30,151,0
2021-07-13,Lisburn and Castlereagh,57,165,0
2021-07-14,Lisburn and Castlereagh,70,241,0
2021-07-15,Lisburn and Castlereagh,57,212,0
2021-07-16,Lisburn and Castlereagh,96,240,0
2021-07-17,Lisburn and Castlereagh,84,245,0
2021-07-18,Lisburn and Castlereagh,59,174,0
2021-07-19,Lisburn and Castlereagh,91,327,0
2021-07-20,Lisburn and Castlereagh,102,344,0
2021-07-21,Lisburn and Castlereagh,82,286,0
2021-07-22,Lisburn and Castlereagh,78,255,1
2021-07-23,Lisburn and Castlereagh,86,234,0
2021-07-24,Lisburn and Castlereagh,79,193,1
2021-07-25,Lisburn and Castlereagh,73,220,0
2021-07-26,Lisburn and Castlereagh,90,298,0
2021-07-27,Lisburn and Castlereagh,80,282,0
2021-07-28,Lisburn and Castlereagh,73,273,0
2021-07-29,Lisburn and Castlereagh,75,267,1
2021-07-30,Lisburn and Castlereagh,59,211,0
2021-07-31,Lisburn and Castlereagh,65,185,0
2021-08-01,Lisburn and Castlereagh,71,188,0
2021-08-02,Lisburn and Castlereagh,82,267,1
2021-08-03,Lisburn and Castlereagh,79,320,0
2021-08-04,Lisburn and Castlereagh,106,323,0
2021-08-05,Lisburn and Castlereagh,84,263,1
2021-08-06,Lisburn and Castlereagh,70,274,0
2021-08-07,Lisburn and Castlereagh,72,239,0
2021-08-08,Lisburn and Castlereagh,81,238,0
2021-08-09,Lisburn and Castlereagh,88,352,3
2021-08-10,Lisburn and Castlereagh,75,324,0
2021-08-11,Lisburn and Castlereagh,102,340,0
2021-08-12,Lisburn and Castlereagh,83,304,1
2021-08-13,Lisburn and Castlereagh,69,305,0
2021-08-14,Lisburn and Castlereagh,59,242,0
2021-08-15,Lisburn and Castlereagh,83,234,0
2021-08-16,Lisburn and Castlereagh,93,295,0
2021-08-17,Lisburn and Castlereagh,92,336,0
2021-08-18,Lisburn and Castlereagh,95,306,0
2021-08-19,Lisburn and Castlereagh,86,275,1
2021-08-20,Lisburn and Castlereagh,67,260,0
2021-08-21,Lisburn and Castlereagh,71,226,2
2021-08-22,Lisburn and Castlereagh,62,203,0
2021-08-23,Lisburn and Castlereagh,110,368,0
2021-08-24,Lisburn and Castlereagh,98,332,0
2021-08-25,Lisburn and Castlereagh,87,268,0
2021-08-26,Lisburn and Castlereagh,83,329,2
2021-08-27,Lisburn and Castlereagh,88,293,0
2021-08-28,Lisburn and Castlereagh,72,216,1
2021-08-29,Lisburn and Castlereagh,79,246,1
2021-08-30,Lisburn and Castlereagh,80,285,0
2021-08-31,Lisburn and Castlereagh,117,422,0
2021-09-01,Lisburn and Castlereagh,98,405,2
2021-09-02,Lisburn and Castlereagh,113,404,1
2021-09-03,Lisburn and Castlereagh,102,409,0
2021-09-04,Lisburn and Castlereagh,106,467,2
2021-09-05,Lisburn and Castlereagh,97,357,2
2021-09-06,Lisburn and Castlereagh,121,525,1
2021-09-07,Lisburn and Castlereagh,153,629,0
2021-09-08,Lisburn and Castlereagh,124,593,0
2021-09-09,Lisburn and Castlereagh,141,763,0
2021-09-10,Lisburn and Castlereagh,114,752,0
2021-09-11,Lisburn and Castlereagh,104,552,0
2021-09-12,Lisburn and Castlereagh,86,331,0
2021-09-13,Lisburn and Castlereagh,134,499,0
2021-09-14,Lisburn and Castlereagh,118,474,0
2021-09-15,Lisburn and Castlereagh,112,496,0
2021-09-16,Lisburn and Castlereagh,102,418,0
2021-09-17,Lisburn and Castlereagh,83,472,0
2021-09-18,Lisburn and Castlereagh,63,316,0
2021-09-19,Lisburn and Castlereagh,77,312,1
2021-09-20,Lisburn and Castlereagh,106,417,1
2021-09-21,Lisburn and Castlereagh,96,456,1
2021-09-22,Lisburn and Castlereagh,96,398,1
2021-09-23,Lisburn and Castlereagh,83,441,1
2021-09-24,Lisburn and Castlereagh,71,421,1
2021-09-25,Lisburn and Castlereagh,63,329,0
2021-09-26,Lisburn and Castlereagh,68,258,0
2021-09-27,Lisburn and Castlereagh,107,405,1
2021-09-28,Lisburn and Castlereagh,94,372,0
2021-09-29,Lisburn and Castlereagh,77,328,0
2021-09-30,Lisburn and Castlereagh,64,297,2
2021-10-01,Lisburn and Castlereagh,46,290,0
2021-10-02,Lisburn and Castlereagh,71,263,0
2021-10-03,Lisburn and Castlereagh,68,289,0
2021-10-04,Lisburn and Castlereagh,84,470,1
2021-10-05,Lisburn and Castlereagh,93,381,0
2021-10-06,Lisburn and Castlereagh,83,333,0
2021-10-07,Lisburn and Castlereagh,93,370,0
2021-10-08,Lisburn and Castlereagh,84,338,0
2021-10-09,Lisburn and Castlereagh,78,280,0
2021-10-10,Lisburn and Castlereagh,93,253,1
2021-10-11,Lisburn and Castlereagh,135,437,0
2021-10-12,Lisburn and Castlereagh,108,409,1
2021-10-13,Lisburn and Castlereagh,98,366,0
2021-10-14,Lisburn and Castlereagh,82,332,1
2021-10-15,Lisburn and Castlereagh,90,307,0
2021-10-16,Lisburn and Castlereagh,91,263,0
2021-10-17,Lisburn and Castlereagh,89,287,0
2021-10-18,Lisburn and Castlereagh,96,430,0
2021-10-19,Lisburn and Castlereagh,126,435,1
2021-10-20,Lisburn and Castlereagh,142,421,1
2021-10-21,Lisburn and Castlereagh,96,355,1
2021-10-22,Lisburn and Castlereagh,76,282,2
2021-10-23,Lisburn and Castlereagh,86,261,1
2021-10-24,Lisburn and Castlereagh,82,278,0
2021-10-25,Lisburn and Castlereagh,116,354,1
2021-10-26,Lisburn and Castlereagh,115,379,1
2021-10-27,Lisburn and Castlereagh,122,383,0
2021-10-28,Lisburn and Castlereagh,102,357,0
2021-10-29,Lisburn and Castlereagh,74,316,0
2021-10-30,Lisburn and Castlereagh,77,283,0
2021-10-31,Lisburn and Castlereagh,77,294,2
2021-11-01,Lisburn and Castlereagh,89,383,0
2021-11-02,Lisburn and Castlereagh,76,335,2
2021-11-03,Lisburn and Castlereagh,87,325,1
2021-11-04,Lisburn and Castlereagh,85,318,0
2021-11-05,Lisburn and Castlereagh,96,312,1
2021-11-06,Lisburn and Castlereagh,71,263,0
2021-11-07,Lisburn and Castlereagh,73,279,3
2021-11-08,Lisburn and Castlereagh,123,411,2
2021-11-09,Lisburn and Castlereagh,110,394,0
2021-11-10,Lisburn and Castlereagh,91,382,0
2021-11-11,Lisburn and Castlereagh,105,363,1
2021-11-12,Lisburn and Castlereagh,100,356,0
2021-11-13,Lisburn and Castlereagh,102,335,0
2021-11-14,Lisburn and Castlereagh,135,362,0
2021-11-15,Lisburn and Castlereagh,179,523,0
2021-11-16,Lisburn and Castlereagh,159,537,0
2021-11-17,Lisburn and Castlereagh,124,463,0
2021-11-18,Lisburn and Castlereagh,118,401,0
2021-11-19,Lisburn and Castlereagh,125,464,0
2021-11-20,Lisburn and Castlereagh,98,396,1
2021-11-21,Lisburn and Castlereagh,102,430,0
2021-11-22,Lisburn and Castlereagh,136,557,0
2021-11-23,Lisburn and Castlereagh,134,582,0
2021-11-24,Lisburn and Castlereagh,136,504,0
2021-11-25,Lisburn and Castlereagh,119,497,0
2021-11-26,Lisburn and Castlereagh,101,435,0
2021-11-27,Lisburn and Castlereagh,102,385,0
2021-11-28,Lisburn and Castlereagh,137,436,0
2021-11-29,Lisburn and Castlereagh,156,573,0
2021-11-30,Lisburn and Castlereagh,172,604,0
2021-12-01,Lisburn and Castlereagh,179,706,1
2021-12-02,Lisburn and Castlereagh,159,677,0
2021-12-03,Lisburn and Castlereagh,144,760,0
2021-12-04,Lisburn and Castlereagh,113,593,2
2021-12-05,Lisburn and Castlereagh,132,446,0
2021-12-06,Lisburn and Castlereagh,144,643,1
2021-12-07,Lisburn and Castlereagh,159,654,0
2021-12-08,Lisburn and Castlereagh,136,778,0
2021-12-09,Lisburn and Castlereagh,148,657,0
2021-12-10,Lisburn and Castlereagh,123,711,0
2021-12-11,Lisburn and Castlereagh,110,565,1
